0.0009392170724619426, -3.653880671870421e-06, 0.04999813153633023, -0.00043225325426280873
0.0009392170724619426, -3.653880671870421e-06, 0.041728071709498854, 0.02754574434294564
0.0013935929655276953, 0.001036099413285238, 0.02029702744251373, 0.045694974307880346
0.017002438373360237, 0.025954080385500965, 0.020301189319965218, 0.04569312543692902
0.016730519267738865, 0.02763735663931948, -0.007852646144831978, 0.049379509399386054
0.012778639072918393, 0.11262406951600012, 0.0032586222047628274, 0.049893700818105555
0.02753095249671256, 0.19577333589755658, 0.013820546118709594, 0.04805197711833116
0.037599117182444186, 0.2482490361692456, 0.0049269576145180086, 0.049756658736944376
0.03798139218134843, 0.3024065021439163, -0.003958201992247899, 0.049843080131434146
0.030380404049703998, 0.39201959132565767, -0.004494406620747646, 0.049797593406984836
0.021892921645472307, 0.48079874221767543, -0.0048112077190381325, 0.04976798449087795
0.022311864022158987, 0.5330894348672218, 0.0056287871577590425, 0.049682157311580655
0.03352307060212138, 0.58398897206964, 0.01545302193000013, 0.0475521199656854
0.04321563837147963, 0.6265279174071816, 0.006654576473627664, 0.04955518753830563
0.045121790834969276, 0.6697537132352572, -0.00219444037015215, 0.04995182110255688
0.04381769509295214, 0.6952635360839893, -0.002912328253491878, 0.0499151113806622
0.04212822575962334, 0.7210390880933244, -0.0033421939388444885, 0.0498881723425017
0.04490058441830741, 0.760747359893127, 0.010268969640112353, 0.04893412165892477
0.058526233562322526, 0.7986667900453044, 0.02274424612822127, 0.04452751136161656
0.08365848047047916, 0.8580401314772872, 0.01612241975334668, 0.0473293522171696
0.09997795998186566, 0.9201903000817144, 0.009505022692301753, 0.049088232231552495
