935,945 0,0
934,949 0,0
933,948 0,0
935,948 0,0
934,950 0,0
938,950 0,0
934,951 0,0
932,948 0,0
935,952 0,0
935,948 0,0
934,949 0,0
935,950 0,0
931,949 0,0
934,948 0,0
934,947 0,0
933,950 0,0
934,948 0,0
932,941 0,0
934,949 0,0
935,948 0,0
936,948 0,0
939,948 0,0
934,951 0,0
934,949 0,0
936,948 0,0
934,948 0,0
936,948 0,0
936,947 0,0
935,947 0,0
936,948 0,0
937,948 0,0
936,948 0,0
933,950 0,0
934,954 0,0
933,948 0,0
934,945 0,0
936,948 0,0
935,948 0,0
936,952 0,0
935,949 0,0
939,952 0,0
934,955 0,0
935,952 0,0
936,948 0,0
934,948 0,0
933,948 0,0
933,949 0,0
935,946 0,0
934,949 0,0
939,949 0,0
933,951 0,0
934,949 0,0
935,952 0,0
934,948 0,0
935,945 0,0
936,949 0,0
936,948 0,0
934,947 0,0
933,948 0,0
935,951 0,0
935,947 0,0
934,954 0,0
942,949 0,0
937,947 0,0
933,949 0,0
935,948 0,0
934,949 0,0
934,949 0,0
940,950 0,0
935,949 0,0
940,946 0,0
934,952 0,0
934,949 0,0
940,946 0,0
935,951 0,0
938,950 0,0
933,950 0,0
933,947 0,0
935,950 0,0
934,948 0,0
934,954 0,0
934,950 0,0
940,952 0,0
935,949 0,0
940,948 0,0
935,952 0,0
936,947 0,0
936,952 0,0
938,948 0,0
940,946 0,0
935,948 0,0
936,950 0,0
933,949 0,0
935,948 0,0
933,954 0,0
933,949 0,0
935,954 0,0
933,948 0,0
940,948 0,0
935,952 0,0
936,951 0,0
935,948 0,0
934,949 0,0
936,950 0,0
936,948 0,0
936,949 0,0
938,948 0,0
936,947 0,0
935,947 0,0
935,947 0,0
933,949 0,0
937,948 0,0
936,948 0,0
935,950 0,0
935,951 0,0
934,948 0,0
933,948 0,0
936,949 0,0
935,945 0,0
936,950 0,0
936,948 0,0
935,949 0,0
936,949 0,0
936,948 0,0
936,946 0,0
933,949 0,0
936,947 0,0
936,949 0,0
936,947 0,0
935,951 0,0
933,950 0,0
935,947 0,0
934,949 0,0
935,948 0,0
935,946 0,0
934,948 0,0
937,946 0,0
934,949 0,0
936,949 0,0
934,949 0,0
936,949 0,0
934,951 0,0
936,948 0,0
933,946 0,0
936,946 0,0
935,948 0,0
933,946 0,0
939,948 0,0
937,948 0,0
934,950 0,0
935,948 0,0
934,948 0,0
936,948 0,0
936,947 0,0
936,950 0,0
934,947 0,0
936,947 0,0
934,949 0,0
936,947 0,0
934,951 0,0
936,950 0,0
936,948 0,0
936,950 0,0
939,948 0,0
938,946 0,0
934,949 0,0
935,949 0,0
935,948 0,0
940,948 0,0
936,948 0,0
934,947 0,0
936,949 0,0
936,947 0,0
932,951 0,0
934,949 0,0
936,947 0,0
933,947 0,0
936,947 0,0
934,952 0,0
934,947 0,0
934,949 0,0
934,950 0,0
934,948 0,0
933,948 0,0
935,948 0,0
935,948 0,0
934,948 0,0
939,951 0,0
934,947 0,0
935,951 0,0
934,949 0,0
934,947 0,0
933,948 0,0
934,947 0,0
935,949 0,0
933,950 0,0
937,948 0,0
935,951 0,0
933,950 0,0
934,948 0,0
935,948 0,0
936,949 0,0
934,948 0,0
935,949 0,0
934,948 0,0
940,950 0,0
939,951 0,0
936,949 0,0
940,954 0,0
934,949 0,0
933,949 0,0
933,951 0,0
933,949 0,0
934,952 0,0
934,950 0,0
940,952 0,0
934,948 0,0
939,951 0,0
934,949 0,0
934,949 0,0
936,948 0,0
937,948 0,0
934,941 0,0
934,949 0,0
937,949 0,0
935,947 0,0
936,949 0,0
934,954 0,0
934,948 0,0
935,944 0,0
934,949 0,0
935,948 0,0
934,948 0,0
936,950 0,0
936,948 0,0
934,948 0,0
939,949 0,0
936,946 0,0
934,949 0,0
940,948 0,0
935,944 0,0
934,947 0,0
935,949 0,0
936,952 0,0
933,949 0,0
936,949 0,0
935,952 0,0
934,954 0,0
934,952 0,0
935,952 0,0
940,949 0,0
934,947 0,0
934,949 0,0
936,947 0,0
933,947 0,0
933,951 0,0
935,950 0,0
936,951 0,0
933,948 0,0
939,948 0,0
935,951 0,0
939,947 0,0
935,954 0,0
940,948 0,0
939,946 0,0
936,948 0,0
940,948 0,0
934,955 0,0
934,949 0,0
940,949 0,0
936,947 0,0
940,949 0,0
934,949 0,0
935,947 0,0
933,950 0,0
935,948 0,0
933,951 0,0
935,947 0,0
937,947 0,0
935,949 0,0
940,948 0,0
936,955 0,0
934,948 0,0
935,948 0,0
934,948 0,0
934,949 0,0
935,949 0,0
934,950 0,0
935,947 0,0
936,949 0,0
935,954 0,0
934,953 0,0
936,956 0,0
934,949 0,0
937,948 0,0
934,950 0,0
933,950 0,0
934,948 0,0
934,949 0,0
940,945 0,0
935,949 0,0
934,949 0,0
933,949 0,0
935,948 0,0
935,951 0,0
934,950 0,0
934,949 0,0
934,949 0,0
935,948 0,0
934,951 0,0
940,948 0,0
936,954 0,0
934,949 0,0
935,949 0,0
935,947 0,0
940,947 0,0
934,942 0,0
935,948 0,0
940,946 0,0
936,948 0,0
940,947 0,0
934,949 0,0
936,948 0,0
936,947 0,0
935,947 0,0
934,951 0,0
936,947 0,0
935,947 0,0
936,947 0,0
939,948 0,0
936,952 0,0
934,950 0,0
935,954 0,0
935,948 0,0
935,945 0,0
933,947 0,0
935,948 0,0
936,950 0,0
934,948 0,0
940,947 0,0
934,948 0,0
935,952 0,0
935,947 0,0
934,951 0,0
933,949 0,0
933,949 0,0
935,949 0,0
934,947 0,0
936,949 0,0
934,954 0,0
934,946 0,0
934,952 0,0
934,948 0,0
936,946 0,0
937,948 0,0
