144,208 0,0
232,167 0,0
187,168 0,0
227,178 0,0
163,235 0,0
149,186 0,0
180,243 0,0
203,204 0,0
191,274 0,0
183,156 0,0
185,132 0,0
151,142 0,0
200,171 0,0
165,211 0,0
158,213 0,0
149,208 0,0
148,184 0,0
150,168 0,0
172,175 0,0
136,187 0,0
175,187 0,0
200,159 0,0
178,211 0,0
157,233 0,0
218,154 0,0
168,315 0,0
226,155 0,0
144,243 0,0
226,155 0,0
196,177 0,0
216,197 0,0
163,206 0,0
158,179 0,0
160,179 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
159,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
161,178 0,0
160,179 0,0
160,178 0,0
160,179 0,0
160,178 0,0
161,178 0,0
160,179 0,0
160,176 0,0
160,179 0,0
160,177 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,177 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
161,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
161,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,176 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
161,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,179 0,0
161,179 0,0
160,179 0,0
160,179 0,0
160,178 0,0
159,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
161,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
161,179 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
161,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,177 0,0
161,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,178 0,0
161,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
161,179 0,0
160,178 0,0
160,178 0,0
161,178 0,0
160,178 0,0
160,178 0,0
160,179 0,0
160,178 0,0
160,179 0,0
160,179 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
160,178 0,0
