generation, best seeker, average seeker, best avoider, average avoider
452, 3495, 2727.6875, 5208.474605256929, 846.9497574388377
453, 3681, 2824.25, 4431.22918667452, 697.0029544525662
454, 3757, 3111.3125, 4372.579572226179, 556.5824691261215
455, 3588, 2671.9375, 4668.217423709463, 737.6838548380131
456, 3767, 2760.6875, 5435.474519190571, 914.6800692812336
457, 3711, 2721.8125, 4141.933093621108, 648.3051074906613
458, 3626, 2829.5625, 4151.585676126925, 751.6209791709267
459, 3687, 2732.75, 5224.720435468674, 724.3614054808911
460, 3826, 2909.375, 4433.386943192412, 699.0259077994829
461, 3542, 2824.0, 5031.365211612332, 580.2081465540188
462, 3066, 2541.8125, 4307.053322451038, 975.2648852965758
463, 3388, 2782.3125, 4205.856866554339, 739.2348393275973
464, 3545, 2704.25, 4166.467660896336, 676.3142570694591
465, 3587, 2851.4375, 4838.293547560397, 667.1181156856848
466, 3646, 2940.25, 4168.097361978929, 588.1050739586888
467, 3438, 2604.6875, 4491.4902735394635, 892.5918837244103
468, 3547, 2746.8125, 4431.700206155567, 689.9701778181188
469, 3408, 2664.4375, 4167.672443827974, 685.3756982371079
470, 3701, 3012.8125, 3991.533721532993, 500.6902128767833
471, 3759, 2878.6875, 4191.276906198794, 636.6335490414222
472, 3561, 2678.4375, 4662.4258113342385, 800.3913900825129
473, 3809, 2876.4375, 3811.401113695903, 623.2875016447488
474, 3566, 2741.3125, 3761.213071339422, 603.6591296968347
475, 3563, 2826.25, 4114.123806580776, 645.552215307441
476, 3526, 2833.6875, 4546.143766373492, 652.053610404279
477, 3733, 2839.5, 5211.264315106643, 695.6880518491449
478, 3611, 2763.5625, 5090.157099545422, 777.7269912647832
479, 3819, 2730.375, 4344.061019236498, 749.2424310642267
480, 3821, 2812.6875, 4402.738058850031, 705.1817965112414
481, 3804, 2597.875, 4110.345192580833, 793.8544273892069
482, 3435, 2767.3125, 4355.138865343799, 624.7666703699037
483, 3696, 2683.5625, 4750.451576634532, 812.3094368040257
484, 3736, 2923.3125, 5012.874205388427, 572.06718415205
485, 3639, 2903.0625, 5673.408347049984, 599.5935736700214
486, 3702, 2838.9375, 4163.738400872182, 687.2416887561914
487, 3663, 2805.9375, 3892.487524454327, 653.801931978578
488, 3488, 2643.125, 4422.971669404134, 752.9260555929224
489, 3747, 2892.3125, 4469.134435370281, 613.0411804523009
490, 3647, 2759.5, 4256.9031276101905, 736.0290572963107
491, 3502, 2652.875, 4793.4894931816, 770.2527997718412
492, 3289, 2644.3125, 4270.8052875526155, 849.8611825642337
493, 3872, 2847.8125, 4271.776568018324, 661.3915712069826
494, 3466, 2790.375, 4664.321469007572, 562.9065022755908
495, 3357, 2718.875, 3821.5964756127473, 670.1826059843521
496, 3786, 2706.0, 4112.051504415739, 805.6476126006246
497, 3725, 2882.8125, 4216.391020766313, 579.8988512854821
498, 3699, 2798.125, 3773.0393085728438, 556.2899930600831
499, 3697, 2783.0625, 4622.162469337814, 688.9830585700618
500, 3716, 2842.1875, 4586.518675488483, 691.358588142497
501, 3699, 2845.0, 4284.951118708611, 643.8908456413418
502, 3774, 2561.5, 4519.721001891878, 891.4334828587681
503, 3553, 2613.125, 4735.388042345866, 757.3897987110053
504, 3446, 2646.1875, 4157.2785501641365, 789.4501423850771
505, 3707, 2903.8125, 4360.869872590914, 685.0531578277124
506, 3617, 2789.625, 4967.707415410257, 666.5090347312115
507, 3870, 3051.25, 3899.631145987213, 483.4655381143213
508, 3446, 2789.1875, 4371.7941002786065, 774.8357256504895
509, 3500, 2589.1875, 4570.689638469542, 953.3729667901148
510, 3617, 2872.0, 4499.376321226344, 682.8174907489249
511, 3567, 2519.4375, 4241.822699465927, 858.7471157234271
512, 3868, 2862.4375, 4297.435639540285, 573.7729602627836
513, 3586, 2732.3125, 4266.377383733438, 738.7398836053784
514, 3715, 2841.5625, 3809.3454157259494, 529.6491143518165
515, 3753, 2680.1875, 4318.692192567849, 895.4396363483797
516, 3630, 2608.875, 4423.00797875074, 953.5746148502042
517, 3432, 2799.1875, 4529.159804204251, 654.321761264381
518, 3714, 2641.625, 4809.046732281159, 911.6672440920561
519, 3636, 2680.5625, 3991.666484449674, 834.0207429960496
520, 3429, 2542.25, 4893.135978164339, 825.5862604129836
521, 3440, 2710.0, 4463.4002285786355, 803.4003257621703
522, 3513, 2601.9375, 4538.0693912918505, 772.2525441019627
523, 3748, 2698.0, 4254.871852767357, 884.1148081526838
524, 3928, 2744.625, 4024.2266913956846, 619.604290733986
525, 3587, 2816.3125, 5029.555606653863, 771.9474559031638
526, 3536, 2775.875, 4399.670365519721, 754.6620090754567
527, 3381, 2833.75, 4011.39310210615, 675.4839739564989
528, 3643, 2924.25, 4385.040800350766, 738.4867971146844
529, 3727, 2568.3125, 4418.354088371407, 875.7455726100823
530, 3748, 2844.6875, 4813.449926978936, 716.0698970749323
531, 3765, 2907.5, 3984.9318258387416, 538.8328524593833
532, 3611, 2787.25, 4393.703155350846, 772.4977522680385
533, 3653, 2858.125, 4124.428338133216, 678.0869313093715
534, 3744, 2929.3125, 3972.2840624378755, 660.0864863647804
535, 3733, 2704.875, 4265.061918387904, 783.0272720279047
536, 3665, 2746.5625, 4569.713421345343, 780.5333444456127
537, 3733, 2653.625, 4013.0848378729006, 670.8759271083305
538, 3552, 2634.8125, 4877.89634701879, 848.8728045131364
539, 3736, 2800.375, 4143.763166547469, 597.3373736354422
540, 3754, 2820.6875, 4825.407321442312, 779.9825924794196
541, 3602, 2703.6875, 4677.666257532864, 786.6925985297313
542, 3657, 2867.875, 4307.390382965367, 645.6741859345171
543, 3840, 2901.6875, 5447.544809637409, 640.9486895207398
544, 3447, 2596.0, 4240.896192320286, 885.7542244111254
545, 3771, 2763.25, 4173.675558434017, 706.8271275799643
546, 3641, 2544.1875, 4538.334939044582, 806.8068581684676
547, 3718, 2742.375, 4067.12336889858, 721.5992766664649
548, 3788, 2923.8125, 4808.5214557890795, 475.6939045711535
549, 3578, 2682.3125, 5326.202687538248, 836.9413522057694
550, 3695, 2761.125, 4070.4855449346132, 570.0438583635822
551, 3707, 2852.875, 3778.387304419161, 609.368211060515
552, 3701, 2751.5625, 4110.568741305457, 628.1307651668923
553, 3795, 2835.1875, 5311.302266301681, 635.9133370385667
554, 3827, 2922.5625, 4099.224903823586, 553.8520119218374
555, 3907, 2645.75, 3793.5398803507146, 762.7422665749867
556, 3690, 2796.0625, 3975.529081961814, 566.6443497581357
557, 3668, 2759.6875, 4000.001417375305, 692.4325496547103
558, 3561, 2881.5, 3877.285516093433, 574.6859589723567
559, 3755, 2828.0625, 4419.08345710158, 579.4052183332244
560, 3712, 2928.375, 5064.35719518617, 600.0310981507107
561, 3691, 2829.25, 3962.343963759944, 636.1362610321751
562, 3471, 2596.1875, 4308.820405811354, 839.9198250820752
563, 3714, 2723.0625, 4482.070177811833, 694.7333119046397
564, 3564, 2806.0, 4381.176621614961, 782.6619167457072
565, 3624, 2798.3125, 4086.1966041560077, 675.125539230816
566, 3614, 2594.75, 4058.4542519442884, 824.4158656220922
567, 3702, 2848.5, 4138.901760296929, 634.974315663244
568, 3154, 2549.5625, 5229.878169169331, 856.4570523139117
569, 3650, 2821.25, 4728.869116894937, 640.574925740994
570, 3406, 2744.375, 4483.467562555792, 726.1450628843144
571, 3427, 2862.25, 4081.135142488099, 554.2926241157305
572, 3906, 2868.6875, 4045.483078618434, 681.1062110939301
573, 3724, 2826.0625, 4492.345182645075, 808.583006702202
574, 3832, 2575.875, 4236.914930204046, 848.0568838733809
575, 3660, 2880.375, 3640.270981274871, 412.3417070488654
576, 3770, 2819.8125, 4616.68051497619, 758.6689731156813
577, 3665, 2520.125, 4362.42593625848, 848.2097797087741
578, 3673, 2684.375, 4353.80916497826, 753.2184261521775
579, 3561, 2724.5, 4423.901586071838, 737.9638964780605
580, 3625, 2852.875, 3962.604145570263, 664.5528731237156
581, 3735, 3146.5625, 3619.3664415376716, 410.1323630539441
582, 3523, 2931.1875, 4455.057507851683, 576.8759576841132
583, 3572, 2791.25, 5403.839559001649, 722.4819737160832
584, 3683, 2817.5, 4328.399077639773, 651.3714349906861
585, 3721, 2814.8125, 5124.845829198428, 760.4135758483189
586, 3643, 2775.6875, 3999.1709774800947, 608.2757104055017
587, 3627, 2703.1875, 4153.146620634545, 702.5565509447579
588, 3434, 2723.6875, 4236.56515684629, 867.0256958346777
589, 3607, 2543.4375, 4885.786202754772, 754.8539416242036
590, 3635, 2575.1875, 4350.000909205242, 894.1065366256689
591, 3850, 2862.5625, 4588.0917406185545, 616.8326293963287
592, 3630, 2758.75, 4306.934952164229, 711.3577810159007
593, 3492, 2715.3125, 3912.299142467141, 774.05108067612
594, 3626, 2685.875, 4144.534053892677, 804.0469869632084
595, 3775, 2664.625, 4284.430185199071, 735.5280217887483
596, 3712, 2887.3125, 4923.718301595003, 714.5603580064474
597, 2941, 2481.4375, 4575.542186685742, 791.6796060503635
598, 3800, 2702.6875, 4853.993292321292, 758.3890298509228
599, 3649, 2603.75, 4534.863334289524, 924.416541448597
600, 3630, 2632.0625, 4281.91895827914, 776.4346701497691
601, 3522, 2683.375, 4139.25826147523, 765.576540632383
602, 3743, 2681.4375, 4102.593382882964, 762.7079886403569
603, 3357, 2636.9375, 4341.550742862713, 835.0627096319697
604, 3531, 2678.25, 4047.92767764982, 693.5085162579085
605, 3704, 2888.1875, 4900.117032529477, 698.1741249008877
606, 3554, 2791.25, 4487.5955322088375, 864.1165735649467
607, 3717, 2981.0625, 3783.7662048679017, 550.2891352312946
608, 3460, 2756.375, 4900.923672624669, 769.7117557792632
609, 3830, 2993.875, 3967.8067686208824, 466.07734144590984
610, 3505, 2797.4375, 5316.135105255994, 617.7313981544129
611, 3519, 2859.375, 5666.761400762209, 710.0896817794273
612, 3558, 2724.75, 5041.047358391347, 879.6236722511269
613, 3710, 2958.375, 4603.5733915199025, 588.1637881372293
614, 3586, 2785.6875, 4316.62399802391, 732.0108241582864
615, 3667, 2770.5, 4077.931867906789, 755.560747103037
616, 3815, 2993.5, 4257.995263469567, 479.61485448495534
617, 3751, 2711.75, 4417.5027073863275, 751.7655250003455
618, 3308, 2482.9375, 4614.066637921899, 953.1046040504215
619, 3614, 2530.4375, 5024.725464839323, 930.8895792194801
620, 3647, 2633.1875, 4023.3028474015123, 786.3385488150044
621, 3685, 2927.4375, 3980.1171921053474, 550.747549987732
622, 3425, 2387.25, 3852.5692484222536, 808.1164288111127
623, 3800, 2965.5625, 4147.588937272025, 595.6002414091936
624, 3829, 3053.125, 4062.511775593547, 555.369935596183
625, 3414, 2699.625, 4639.819115081751, 797.6405312043224
626, 3483, 2638.9375, 4081.4172822841847, 705.5826864757776
627, 3736, 2882.625, 3750.697715156682, 646.8119100746625
628, 3740, 2862.125, 4302.416572598355, 688.417893058101
629, 3640, 2910.1875, 4876.966397132354, 637.8105866081006
630, 3855, 2872.0, 4276.848046575948, 625.5473027810054
631, 3660, 2813.6875, 4542.04522936339, 732.4929183774618
632, 3639, 2808.75, 4442.490414747392, 638.4107049326559
633, 3631, 2725.5625, 4549.753275005931, 835.6756461516519
634, 3574, 2731.0625, 4359.921181771982, 710.0645802702777
635, 3803, 2905.625, 4443.0182376007015, 606.0590595510016
636, 3631, 2722.75, 3834.166075112959, 689.8576444502279
637, 3557, 2532.5625, 4796.987513303537, 880.0105745790262
638, 3758, 2894.9375, 3969.332876943482, 722.2474457808988
639, 3446, 2817.0, 4587.802516391089, 710.7396589347604
640, 3591, 2864.75, 4758.097164489276, 672.1413040155578
641, 3493, 2819.625, 4497.586516762191, 691.2165387390072
642, 3522, 2734.8125, 4398.822131615412, 678.4030540859548
643, 3801, 3092.0, 3934.7316096184054, 508.18349806514465
644, 3731, 2693.5, 5487.576377558084, 782.5731274076973
645, 3679, 2768.375, 4690.389937788562, 683.1223185642012
646, 3680, 2783.8125, 4085.790890427908, 634.8097762983804
647, 3755, 2798.5625, 4658.948295620696, 656.132824822347
648, 3189, 2604.0, 5681.213417637302, 792.2312724733133
649, 3711, 2884.1875, 3662.1396359152504, 474.52298257737806
650, 3662, 2450.75, 5059.941039695795, 935.9731671531201
651, 3574, 2728.0625, 4336.693151954332, 723.381951326922
652, 3523, 2692.875, 4247.169569529655, 667.7896674327467
653, 3618, 2763.5, 4361.267529410925, 693.4607826405543
654, 3745, 2897.3125, 5266.653406609547, 732.9568181241295
655, 3582, 2734.8125, 3702.5913030119505, 605.3895027390467
656, 3743, 2671.75, 5330.266207650137, 897.2142449891084
657, 3724, 2790.25, 4144.846095278561, 695.358224191971
658, 3623, 2718.125, 4390.061179975133, 783.7955050584642
659, 3671, 2542.0625, 4609.5527354197475, 861.2468214404323
660, 3851, 2711.1875, 4938.017831776606, 782.9695057398251
661, 3771, 2819.375, 4542.931899721971, 700.3288395322179
662, 3804, 2717.5, 4604.412410976931, 795.9296640010479
663, 3385, 2878.1875, 4085.6310595841105, 644.2079035434791
664, 3478, 2736.1875, 4528.134012240026, 780.6833767484682
665, 3710, 2871.5, 4251.155158826237, 536.2500621397892
666, 3834, 2876.5625, 3887.5468280065393, 585.0407287521577
667, 3862, 2748.3125, 4869.320795870915, 764.4400656975802
668, 3718, 2795.0, 4272.145256393918, 615.0643310196971
669, 3514, 2849.75, 4877.891624858403, 701.0686642302854
670, 3870, 2966.0625, 5109.87532440955, 632.8816485771708
671, 3569, 2660.5625, 4738.500557260604, 825.7090290597722
672, 3520, 2627.25, 4031.028186960883, 790.1724607243109
673, 3863, 3008.5625, 4579.495003382053, 595.0417681302242
674, 3425, 2625.25, 4352.665495600815, 837.5453782166209
675, 3795, 2744.0625, 3857.842160625556, 775.0471828278214
676, 3627, 2698.125, 5533.180136927599, 754.4174562608371
677, 3787, 2700.0, 4922.747005113555, 779.1815853248522
678, 3699, 2829.1875, 4497.880508972837, 692.8010051343127
679, 3630, 2743.75, 4275.738854433095, 728.5065884001876
680, 3897, 2895.5625, 4430.7237200213285, 706.883743908202
681, 3596, 2633.5, 4729.216970851319, 750.9486961884269
682, 3595, 2666.375, 4234.702998394129, 735.7938713784455
683, 3580, 2970.125, 4275.440117114338, 609.6395853328456
684, 3524, 2612.5, 4271.319591890668, 801.0613307288888
685, 3274, 2763.375, 4749.971497329362, 808.4610403301548
686, 3463, 2535.25, 4538.516673360004, 921.191622412566
687, 3536, 2862.375, 4116.935954641194, 696.894182432048
688, 3824, 2676.1875, 4177.778292465849, 764.4720016385381
689, 3761, 3082.75, 4235.769102298327, 417.63919900779854
690, 3700, 2819.125, 5650.268328863883, 657.7027969646398
691, 3541, 2706.25, 4604.439372718139, 845.1258163257155
692, 3806, 2980.625, 4183.497906999362, 515.5715937008553
693, 3877, 2886.375, 4485.498245936864, 749.750087500945
694, 3608, 2704.4375, 4530.812823377795, 804.8487703990127
695, 3656, 2885.125, 4099.591494887462, 546.4840836221009
696, 3479, 2591.875, 4200.917048138947, 927.7239755140403
697, 3747, 2676.0625, 4079.274034990417, 785.8928502606069
698, 3619, 2894.125, 4097.666955986317, 671.3927804101559
699, 3716, 2945.4375, 4089.9031892180637, 657.9010672611987
700, 3195, 2588.5, 4293.0372122874915, 772.2000143230972
701, 3851, 2892.3125, 4434.496984550422, 488.6881189493041
702, 3394, 2750.0625, 4169.959422560893, 743.2202725529962
703, 3504, 2702.625, 4673.80071522236, 704.6169357890815
704, 3680, 2949.8125, 4707.709480485522, 629.441884116579
705, 3403, 2602.75, 4262.029938640417, 758.5839197726823
706, 3739, 2678.125, 4551.566266612299, 755.723058272431
707, 3539, 2706.1875, 4363.0366596332715, 704.058658105629
708, 3624, 2761.5, 4222.489853961375, 668.6387847090399
709, 3380, 2749.0, 5171.448983028759, 839.9280894259035
710, 3676, 2693.0625, 4124.792788257549, 742.466087228769
711, 3717, 2781.9375, 4689.980259654209, 695.6399096004623
712, 3798, 2670.875, 4511.418726328915, 833.5415501171682
713, 3795, 2964.125, 4223.745955280381, 647.2173119818113
714, 3541, 2820.875, 4212.954966845149, 687.2119482805504
715, 3715, 2656.625, 4602.007339654667, 820.9614862307156
716, 3738, 2774.75, 3965.7587774064204, 749.8978661486186
717, 3670, 2735.75, 5281.561172247392, 837.0133355091945
718, 3620, 2650.3125, 4639.906693467053, 852.9673028632254
719, 3610, 2828.625, 4117.8262163022655, 643.5655856267917
720, 3555, 2763.9375, 4329.650831520172, 677.6997180969241
721, 3780, 2797.25, 3982.190211794924, 821.6297746942545
722, 3692, 2820.6875, 4796.167031562139, 622.7520027312679
723, 3579, 2731.625, 4538.906187389026, 878.815791746896
724, 3511, 2631.875, 4733.8869050894755, 648.2532325597612
725, 3599, 2719.1875, 3933.5502886739177, 679.7414232510929
726, 3751, 2806.375, 4452.052381644775, 622.5003279629618
727, 3494, 2681.875, 4166.19991877953, 760.0357238733964
728, 3516, 2600.3125, 4457.499965731526, 796.1603446993694
729, 3696, 2898.8125, 4320.874058577687, 667.6147993247082
730, 3711, 2749.625, 4227.811905239874, 805.0941148690277
731, 3679, 2852.6875, 5228.587635056125, 768.8132490005854
732, 3566, 2895.1875, 4401.872203670664, 624.4363466483982
733, 3738, 2796.5625, 3838.855142636195, 681.6313328951267
734, 3497, 2632.75, 4299.235760873509, 831.6274717979081
735, 3556, 2747.125, 4258.252437017952, 784.0972537121114
736, 3814, 2839.125, 4176.193428245895, 758.2797111083771
737, 3756, 2720.9375, 4142.102995087731, 590.4574220390773
738, 3549, 2681.875, 4111.415759894812, 706.1605824459189
739, 3484, 2762.8125, 4084.3061206824395, 761.5041463484774
740, 3735, 2774.6875, 4158.903269121232, 683.0675347268419
741, 3785, 2826.25, 4170.824333088009, 540.4360411523468
742, 3832, 2977.1875, 4579.2433524152175, 692.5957633242481
743, 3624, 2764.25, 3832.263872917612, 605.4227466994615
744, 3767, 2942.75, 4588.157147291946, 631.4872551423896
745, 3537, 2761.0625, 4116.359598010278, 705.3187985634908
746, 3428, 2662.5, 4158.408420632613, 767.7511147509825
747, 3178, 2665.6875, 4547.628638486001, 849.5051561990618
748, 3698, 2759.3125, 4557.032034476322, 781.4502418018776
749, 3691, 2710.625, 4177.8077745179635, 814.687030862556
750, 3582, 2818.9375, 4816.642068251807, 745.2587696853341
751, 3093, 2426.125, 4021.361311520602, 767.1779258587222
752, 3482, 2719.1875, 5122.0334040855105, 642.9015739309068
753, 3664, 2788.3125, 4300.954690762795, 731.3472947761396
754, 3692, 2791.375, 4409.179549271448, 740.3379346882235
755, 3703, 2915.125, 4420.863836965633, 748.1843722077689
756, 3557, 2755.625, 4498.110509611749, 867.7442570987209
757, 3670, 2838.25, 4489.061275917537, 634.9099669577172
758, 3535, 2978.1875, 4268.626554378661, 646.4642973722766
759, 3554, 2646.1875, 4344.219523783364, 785.730869091585
760, 3639, 2659.4375, 4470.775886585463, 770.7464688182769
761, 3620, 2685.125, 4277.167478195064, 714.3096029610917
762, 3430, 2736.25, 5015.888554317173, 825.9949097336208
763, 3644, 2541.4375, 4157.830993784365, 918.6239879478974
764, 3762, 2791.75, 5041.789852007067, 739.9787261150818
765, 3618, 2628.75, 4975.44987304221, 707.845355825395
766, 3524, 2632.625, 4156.206847258449, 688.0137546633108
767, 3638, 2704.75, 4628.322510424276, 743.9630896481331
768, 3687, 2792.0, 3566.244993358367, 619.9225155604238
769, 3767, 2653.6875, 4052.5610880059853, 854.9801954149593
770, 3853, 2893.0625, 3762.781513208977, 550.192783001925
771, 3431, 2733.6875, 4370.651909067787, 810.2887918624332
772, 3819, 3140.6875, 4037.28401618112, 582.159565147127
773, 3666, 2720.5625, 4174.146567497255, 689.0357044158745
774, 3665, 2773.4375, 4328.718589883105, 677.7232853114884
775, 3747, 2755.625, 4359.94550031917, 717.518814096932
776, 3499, 2754.0, 5282.1064208550915, 756.3466539484642
777, 3551, 2681.5, 4155.624906062954, 681.4434580040712
778, 3660, 2872.625, 4442.43431137108, 659.913314317607
779, 3676, 2795.1875, 4430.736997624157, 683.8314432145894
780, 3624, 2830.25, 3824.3500513115437, 657.0756530958874
781, 3356, 2631.75, 4921.7303306430385, 743.6669235007594
782, 3644, 2644.5, 3958.4028160853954, 748.9186546900951
783, 3562, 2537.25, 3966.583940155241, 760.140111929473
784, 3890, 2844.375, 4511.274149910497, 689.6239670886409
785, 3475, 2841.25, 4014.66800611353, 577.7938669084418
786, 3749, 2885.0, 4345.850854057815, 659.9916556666216
787, 3748, 2844.6875, 4465.447366694114, 728.979097205986
788, 3326, 2582.0, 4215.441565826766, 754.9809207082789
789, 3745, 3009.0, 3818.233094758639, 481.505979495951
790, 3763, 2527.5625, 4761.510652348987, 911.0120146010091
791, 3808, 2795.5, 4335.973943380632, 644.6969427222487
792, 3875, 2770.0, 4316.471717610527, 719.6981090104587
793, 3705, 2696.5625, 4143.039239657938, 747.1518170870592
794, 3821, 2798.25, 4448.00580663835, 747.1392541780832
795, 3626, 2695.9375, 4493.541631138045, 587.2702334350126
796, 3698, 2777.0, 4175.627721619433, 806.8230449974928
797, 3845, 3041.625, 4204.82440304972, 486.6184139056153
798, 3439, 2549.5, 3805.096093083891, 802.4714315800411
799, 3766, 2806.125, 4344.219113672943, 678.921701996806
800, 3624, 2711.75, 4836.365147412098, 771.6346973690307
801, 3646, 2495.4375, 4482.351095320997, 838.8099665864208
802, 3596, 2676.0625, 4651.4054593015135, 782.2873023283788
803, 3420, 2749.9375, 4693.839542130378, 751.1335974571792
804, 3543, 2686.375, 4627.842749668003, 753.3217316913377
805, 3727, 2762.125, 3659.835183994472, 650.151894371431
806, 3704, 2740.8125, 4286.158386601733, 611.8877084050342
807, 3754, 2466.75, 4880.839918101477, 918.6761697746109
808, 3605, 2623.0, 4701.350444741659, 861.3728868531011
809, 3753, 2739.625, 4369.342782024642, 728.4959821837074
810, 3073, 2543.125, 4429.104439475771, 859.2531116464244
811, 3711, 2682.125, 4299.613255360504, 833.05944513299
812, 3861, 2901.4375, 3920.432565014771, 584.8216493894695
813, 3667, 2620.875, 4914.1568115640675, 811.340074971455
814, 3740, 2841.3125, 4834.926881146131, 747.7349356175548
815, 3571, 2648.8125, 4017.9524661111063, 709.7346626390878
816, 3563, 2826.625, 5118.76852959661, 651.3308598266001
817, 3738, 2779.125, 4033.0066044047835, 628.6829037001894
818, 3673, 2794.1875, 4867.47373045727, 743.0898755403231
819, 3637, 2883.375, 4765.835946654193, 687.591008170734
820, 3443, 2743.5, 4389.527613241922, 808.2061305730984
821, 3696, 2793.5625, 4091.8418634760683, 579.0109273010853
822, 3800, 2989.0, 4592.804053041857, 584.9007674631683
823, 3680, 2739.0625, 4176.00641580516, 714.5047283698685
824, 3539, 2849.4375, 3882.4432292267575, 543.8650703138939
825, 3518, 2811.625, 4257.114036022604, 573.3368277652442
826, 3715, 2873.1875, 4586.79164335124, 661.949859978565
827, 3690, 2804.0, 4187.150339965885, 661.4927264919286
828, 3335, 2660.375, 4106.61686811443, 709.1635760743593
829, 3512, 2787.6875, 4235.031640959616, 720.644585432437
830, 3671, 2806.1875, 4278.676887762214, 608.9318123075377
831, 3644, 2815.875, 3973.684098421726, 570.31255075771
832, 3691, 2860.3125, 4145.296218902363, 670.8735316497815
833, 3728, 2843.4375, 4721.352016018347, 619.9199936875582
834, 3440, 2584.0625, 4574.155695833291, 778.4683299385562
835, 3540, 2800.5, 4198.627022121413, 640.5071432788699
836, 3531, 2742.125, 4190.335499251712, 598.6388603773253
837, 3459, 2642.8125, 4519.495001104053, 648.7336435341736
838, 3779, 2901.125, 4137.077667690129, 617.3915915225722
839, 3433, 2759.625, 4303.306982741397, 712.7905744036503
840, 3689, 2966.625, 4740.6593339343635, 555.6892027512566
841, 3643, 2659.1875, 4603.179122494836, 958.8434339856898
842, 3614, 2820.25, 3894.6580964112786, 612.8013856710533
843, 3708, 2844.5, 4315.320208742374, 610.3676780865154
844, 3637, 2848.8125, 4042.6617939096764, 740.9394481082753
845, 3589, 2643.625, 4782.360889082916, 700.4188260514552
846, 3651, 2880.125, 3988.903795967324, 675.4059069752101
847, 3613, 2965.25, 4484.320155157318, 560.0889700222916
848, 3822, 2680.375, 3623.3683229387775, 679.4116760226091
849, 3510, 2973.8125, 3739.9238219209556, 554.2137976214775
850, 3552, 2844.75, 4301.973182190478, 638.7005769622439
851, 3608, 2734.25, 4262.249138824833, 834.1638954459515
852, 3745, 2906.75, 4870.256805534007, 618.913287723406
853, 3833, 2785.25, 4261.624233274872, 827.8432582144429
854, 3739, 2911.625, 4353.911551501929, 568.4093861198284
855, 3614, 2538.875, 4348.284191143281, 862.4982233899968
856, 3461, 2688.25, 5654.594717067441, 829.9856056053354
857, 3545, 2854.25, 4131.360233583653, 494.59713270346793
858, 3606, 2768.25, 3826.8390186983274, 701.6883550530191
859, 3670, 2575.9375, 4063.2370106510443, 824.6193813569698
860, 3752, 2685.1875, 4587.450781765104, 746.348265418389
861, 3514, 2586.0625, 4211.746217892729, 911.4253126494801
862, 3421, 2518.125, 4291.330163379469, 853.0509781417285
863, 3606, 2795.25, 5205.3775695502545, 702.7436566494597
864, 3756, 2595.25, 4027.5766440239004, 760.329572747789
865, 3727, 2940.0, 4441.697009440439, 598.2870429284012
866, 3550, 2950.3125, 4164.321338832251, 554.6676678300583
867, 3544, 2675.5625, 4392.358758018136, 792.9835150948657
868, 3562, 2800.9375, 4276.1206184255625, 723.9522683219353
869, 3331, 2649.4375, 4506.99496294421, 764.5718614168674
870, 3329, 2459.125, 4410.316000448295, 967.8495876400336
871, 3517, 2634.5625, 4261.432708327571, 754.0037929797319
872, 3620, 3060.0, 4406.39926401058, 609.1491250972505
873, 3688, 2821.8125, 3876.3159337922866, 638.3440843424509
874, 3539, 2919.0625, 4050.8610772346883, 696.5266617868105
875, 3477, 2776.3125, 4347.787136795638, 719.5951637268718
876, 3494, 2830.0, 4520.549887392316, 539.485097135268
877, 3504, 2546.6875, 4699.778320643477, 914.624356348135
878, 3664, 2815.8125, 4147.5681998981845, 620.9208722669181
879, 3599, 2636.6875, 4129.147633292114, 827.7330239408548
880, 3831, 2755.75, 3890.445850821909, 670.497810504531
881, 3788, 2781.75, 5564.920041930404, 712.3686273579291
882, 3681, 2793.0625, 4378.155254472929, 694.6106275065899
883, 3790, 2794.25, 4208.280644807322, 656.9036901810101
884, 3632, 2728.875, 3753.8084142770085, 660.0158626619145
885, 3718, 2811.6875, 5475.424736802192, 683.6833724274105
886, 3445, 2686.75, 4632.401656470928, 675.6449868518641
887, 3563, 2627.75, 4977.537858597726, 834.8309691882292
888, 3758, 2792.875, 4342.66868708167, 728.1143226359462
889, 3478, 2687.1875, 4295.838119028, 748.4000696943601
890, 3510, 2662.1875, 4353.050491023569, 698.8692749296828
891, 3803, 2694.75, 4427.169176327384, 856.7998831648289
892, 3753, 2680.5625, 4806.795785915136, 877.8105117826206
893, 3478, 2744.25, 3813.0879868769393, 565.8468200780396
894, 3864, 2720.875, 4478.423887407196, 664.6116357213642
895, 3457, 2648.0, 4588.710627587606, 882.8073712324526
896, 3616, 2595.1875, 3801.4588236275217, 722.8127611506638
897, 3683, 2658.125, 4468.84252195246, 690.3074582953158
898, 3689, 2806.3125, 4762.287547326772, 718.8830387778895
899, 3569, 2627.3125, 4455.851369051874, 876.7330378784642
900, 3664, 2667.75, 4531.724583081928, 732.0384353871998
901, 3670, 2754.125, 4098.854099528791, 700.9008801940546
902, 3710, 2717.125, 4211.307613800125, 660.0421166634701
903, 3821, 2906.25, 3590.1869394735963, 618.3406552355267
904, 3694, 3069.375, 4250.477658589981, 493.8997617220614
905, 3533, 2611.1875, 4870.3672938254385, 855.9140963472104
906, 3709, 2892.875, 3731.74064302242, 571.9306356875711
907, 3690, 2754.0, 4151.459074251477, 763.4660268742404
908, 3701, 2645.25, 4566.61704895383, 789.4848920789657
909, 3616, 2810.5, 4275.18623153965, 609.5877280948688
