generation, best seeker, average seeker, best avoider, average avoider
518, 3589, 2643.9375, 6811, 1239.765625
519, 3678, 2693.5, 6838, 1280.03125
520, 3550, 2830.125, 6619, 874.078125
521, 3588, 2733.1875, 6584, 1086.3125
522, 3773, 3122.8125, 6760, 684.25
523, 3708, 2631.9375, 6804, 1163.359375
524, 3676, 2932.5625, 6421, 835.78125
525, 3809, 2871.5, 6734, 812.28125
526, 3730, 2774.6875, 6909, 985.640625
527, 3775, 2852.25, 6675, 730.671875
528, 3810, 2964.875, 6784, 854.296875
529, 3570, 2938.9375, 6857, 947.640625
530, 3656, 3035.25, 6628, 742.71875
531, 3685, 2871.4375, 6755, 1044.828125
532, 3707, 2817.125, 6708, 971.078125
533, 3783, 2886.75, 6860, 1127.09375
534, 3539, 2827.3125, 6595, 907.53125
535, 3771, 3024.0625, 6775, 774.765625
536, 3433, 2582.0625, 6794, 1399.0
537, 3682, 2911.0625, 6264, 800.203125
538, 3539, 2985.625, 6253, 540.421875
539, 3784, 3038.375, 6650, 744.6875
540, 3677, 2973.8125, 6460, 892.03125
541, 3760, 2971.5625, 6868, 824.5625
542, 3704, 2818.1875, 6609, 1018.90625
543, 3691, 2873.5, 6669, 934.703125
544, 3798, 2887.4375, 6776, 959.203125
545, 3789, 2895.9375, 6484, 892.3125
546, 3749, 2976.3125, 6749, 844.34375
547, 3821, 2807.0625, 6468, 949.078125
548, 3708, 2864.625, 6392, 634.953125
549, 3694, 2845.5, 6860, 1043.0625
550, 3651, 2711.5, 6749, 1060.359375
551, 3770, 2906.1875, 6684, 908.9375
552, 3686, 2870.8125, 6659, 774.328125
553, 3728, 2930.8125, 6711, 732.828125
554, 3787, 2812.0, 6705, 942.96875
555, 3722, 2774.4375, 6585, 1042.921875
556, 3641, 3044.125, 6864, 800.828125
557, 3532, 2750.375, 6558, 1060.21875
558, 3593, 2960.25, 6728, 694.421875
559, 3660, 3003.5625, 6781, 822.734375
560, 3811, 2988.75, 6829, 855.296875
561, 3570, 2820.125, 6900, 981.875
562, 3861, 3188.4375, 6736, 529.25
563, 3644, 2773.5, 6460, 997.390625
564, 3560, 2856.9375, 6598, 932.6875
565, 3703, 3076.625, 6682, 691.234375
566, 3611, 2811.0, 6518, 925.0625
567, 3721, 2592.0625, 6664, 1028.84375
568, 3702, 2830.0, 6668, 886.390625
569, 3634, 2941.9375, 6902, 788.21875
570, 3779, 2857.4375, 6635, 1016.0625
571, 3717, 2664.5, 6809, 1022.421875
572, 3784, 2913.875, 6738, 934.921875
573, 3773, 2948.6875, 6854, 1054.609375
574, 3817, 2828.3125, 6688, 1039.09375
575, 3793, 2893.75, 6895, 785.765625
576, 3576, 2509.9375, 6813, 1290.765625
577, 3595, 2939.25, 6861, 772.0625
578, 3699, 2894.625, 6762, 918.1875
579, 3741, 3002.3125, 6617, 761.171875
580, 3819, 2654.6875, 6859, 1208.328125
581, 3605, 2637.5, 6616, 993.3125
582, 3631, 2679.4375, 6681, 1200.875
583, 3805, 2842.8125, 6884, 861.140625
584, 3733, 2916.625, 6483, 658.15625
585, 3613, 2734.0625, 6814, 1036.140625
586, 3642, 2988.1875, 6803, 761.59375
587, 3744, 2897.75, 6746, 963.671875
588, 3702, 2794.4375, 6328, 873.59375
589, 3675, 2885.875, 6763, 685.171875
590, 3671, 2843.375, 6858, 1043.953125
591, 3761, 2721.6875, 6723, 1084.578125
592, 3802, 2855.125, 6881, 662.375
593, 3779, 2938.5, 6633, 841.34375
594, 3506, 2742.625, 6732, 1119.375
595, 3546, 2857.8125, 6827, 895.671875
596, 3841, 2848.5625, 6573, 892.703125
597, 3767, 2882.6875, 6538, 676.578125
