generation, best seeker, average seeker, best avoider, average avoider
257, 3572, 2812.375, 6606, 863.140625
258, 3843, 2944.875, 6780, 659.46875
259, 3860, 2812.1875, 6916, 1019.421875
260, 3756, 2875.1875, 6855, 1039.40625
261, 3853, 3147.4375, 6711, 735.84375
262, 3751, 2941.25, 6701, 929.4375
263, 3774, 3024.4375, 6890, 876.96875
264, 3737, 2785.9375, 6800, 1143.296875
265, 3783, 2856.1875, 6785, 958.09375
266, 3739, 3030.625, 6830, 685.234375
267, 3816, 3055.375, 6889, 670.6875
268, 3609, 2563.25, 6899, 1483.734375
269, 3752, 3028.125, 6666, 860.53125
270, 3591, 2843.6875, 6730, 535.34375
271, 3833, 2929.625, 6880, 892.5
272, 3810, 3039.8125, 6887, 843.890625
273, 3715, 2922.25, 6689, 941.734375
274, 3698, 2844.1875, 6779, 1146.796875
275, 3701, 2955.0, 6917, 1070.59375
276, 3763, 2915.6875, 6688, 904.65625
277, 3620, 2832.0625, 6681, 812.125
278, 3738, 3059.375, 6845, 855.109375
279, 3866, 2910.625, 6754, 883.421875
280, 3625, 2851.1875, 6920, 807.296875
281, 3856, 2853.9375, 6715, 1004.828125
282, 3846, 2925.6875, 6889, 1079.296875
283, 3514, 2811.6875, 6746, 855.65625
284, 3878, 3075.875, 6728, 529.4375
285, 3849, 3031.4375, 6706, 580.6875
286, 3733, 2789.0625, 6708, 928.15625
287, 3780, 2902.4375, 6690, 950.78125
288, 3703, 2987.0625, 6809, 914.34375
289, 3763, 2862.5625, 6762, 1147.953125
290, 3769, 2928.25, 6632, 589.125
291, 3717, 2821.5, 6681, 925.234375
292, 3831, 2911.25, 6751, 784.796875
293, 3744, 2824.6875, 6825, 1155.625
294, 3842, 2908.25, 6835, 1029.71875
295, 3605, 2711.3125, 6872, 983.390625
296, 3797, 2851.0625, 6830, 955.296875
297, 3743, 2726.25, 6375, 977.765625
298, 3788, 3106.375, 6854, 541.421875
299, 3837, 3000.625, 6449, 739.234375
300, 3536, 2597.5, 6874, 1166.078125
301, 3853, 3122.8125, 6920, 786.703125
302, 3678, 3032.5, 6909, 677.203125
303, 3761, 2869.75, 6889, 1059.1875
304, 3755, 2818.25, 6714, 1030.59375
305, 3598, 2692.0625, 6773, 1200.125
306, 3529, 2734.5, 6632, 1066.4375
307, 3740, 2904.9375, 6780, 1043.84375
308, 3907, 3039.4375, 6835, 912.34375
309, 3775, 2977.0625, 6725, 827.390625
310, 3716, 2982.25, 6685, 829.453125
311, 3765, 2924.25, 6262, 885.921875
312, 3824, 3169.9375, 6811, 730.65625
313, 3858, 2860.875, 6712, 979.4375
314, 3748, 3001.25, 6780, 807.34375
315, 3828, 2985.9375, 6690, 887.046875
316, 3816, 3005.625, 6554, 790.09375
317, 3806, 2880.8125, 6675, 909.421875
318, 3783, 2747.875, 6877, 1226.875
319, 3803, 2723.3125, 6691, 1297.546875
320, 3866, 3219.5625, 6517, 611.421875
321, 3633, 2825.9375, 6817, 1021.328125
322, 3726, 2879.8125, 6884, 988.21875
323, 3780, 2944.5, 6820, 769.546875
324, 3867, 2851.6875, 6791, 1004.578125
325, 3431, 2439.0625, 6733, 1421.390625
326, 3766, 2765.25, 6721, 1280.265625
327, 3785, 2857.1875, 6711, 887.171875
328, 3876, 2684.0, 6772, 1118.9375
329, 3756, 2766.5625, 6639, 894.8125
330, 3861, 3091.9375, 6631, 752.34375
331, 3718, 2814.75, 6900, 887.96875
332, 3819, 2767.0625, 6871, 1170.3125
333, 3764, 2868.5, 6817, 880.859375
334, 3857, 3045.0, 6701, 775.828125
335, 3458, 2972.5, 6798, 710.984375
336, 3608, 2836.875, 6809, 1075.859375
337, 3816, 2949.3125, 6742, 1052.109375
338, 3788, 3025.3125, 6540, 659.953125
339, 3799, 3341.6875, 5129, 291.3125
340, 3830, 2823.8125, 6785, 843.3125
341, 3831, 2680.75, 6705, 1155.46875
342, 3659, 3051.4375, 6701, 726.40625
343, 3835, 2847.125, 6824, 1235.15625
344, 3817, 2951.3125, 6769, 839.65625
345, 3746, 2662.6875, 6755, 1098.0625
346, 3783, 2997.75, 6297, 558.0625
347, 3840, 3088.75, 6647, 936.828125
348, 3631, 2732.125, 6688, 1162.0
349, 3625, 2737.125, 6744, 1313.015625
350, 3787, 2863.0, 6777, 1031.421875
351, 3638, 2927.625, 6749, 935.296875
352, 3627, 2679.9375, 6686, 1299.703125
353, 3825, 3016.375, 6762, 801.34375
354, 3800, 3109.3125, 6845, 735.015625
355, 3808, 2934.5, 6909, 767.40625
356, 3735, 2778.75, 6874, 910.484375
357, 3689, 2822.375, 6596, 1092.59375
358, 3763, 2728.25, 6910, 1009.921875
359, 3811, 3107.875, 6874, 806.953125
360, 3820, 3049.4375, 6397, 341.453125
361, 3715, 3001.375, 6689, 1002.265625
362, 3789, 2932.875, 6120, 749.359375
363, 3719, 2840.5625, 6850, 935.78125
364, 3844, 3085.875, 6714, 653.78125
365, 3684, 3007.875, 6749, 498.703125
366, 3644, 2901.1875, 6444, 765.921875
367, 3859, 3080.1875, 6271, 686.90625
